User,Date,Text,Reply,Repost,Like,View
@Keluarga_ngibul,2024-09-24-18:15:27,"Terima kasih jokowi  Dokter2 dan nakes ngeluh sistem kesehatan skrg parah banget. Guru2 bilang ada muridnya udah SMP tp gak bs baca. Jemaah haji cuma disuruh 'sabar' ketika dapet pelayanan yg gak layak. Dan para atlet PON cuma dikasih nasi+tempe buat makan siang.

What the hell is going on ",0,0,0,35
@hd_amri,2024-09-24-18:12:45,Salam untuk Presiden yang tinggal di sana ya. Terima kasih.,0,0,0,11
@akuratco,2024-09-24-18:06:06,"Terima kasih Pak JokowiMomen sedih Presiden @jokowi berpamitan kepada masyarakat menjelang purna tugasnya.
Pak @erickthohir dan Bang @bahlillahadalia tampak ikut terharu.
pun ikut terharu. tpun ikut terharu.",0,0,0,34
@BHo50,2024-09-24-17:33:06,Wkwkwk....Bu Susi sdh ngucapin terima kasih ke pres Jokowi. Ngapain Bu trm ksh ke Jokowi wong dia aja gak ngapa2in kok. Ternyata yg lain jg cuma ngaku2 yah hadeuh...kebiasaan.,0,0,0,18
@Projo_Pusat,2024-09-24-16:47:28,Terima Kasih Pak  .. #projo #jokowi #indonesiaemasApresiasi Kaesang#Ready_STEADY_Go_NCTWISH#CintaLaura,1,13,11,697
@yusufmanakarra,2024-09-24-16:03:11,"Terima kasih Pak Jokowi, Pemerataan pembangunan bukti keberhasilan Presiden Jokowi selama menjabat #TerimaKasihPakJokowi #KerjaNyataJokowi #JokowiMerakyat #JokowiBerdedikasi #KaryaNyata #IndonesiaMaju #IndonesiaSentris",0,0,1,6
@Beben_Nibe,2024-09-24-15:37:03,"Baru era sekarang petani sejahtera. Karena berasnya impor,
Kagak kerja kagak cape, krn sudah disiapkan Beras Bansos.Terima kasih pak Jokowi,  untung hanya 2 periode",0,0,0,16
@purnawati_vanya,2024-09-24-15:35:41,Terima Kasih Pak Jokowi atas Pengabdiannya 10 Tahun,0,0,0,6
@Axel29999Axel,2024-09-24-15:09:28,yang menghujat pasti orang-orang pulau jawa.. kami orang kalimantan sangat bangga dengan IKN. terima kasih pak jokowi.,0,0,0,57
@jakpoes,2024-09-24-15:08:49,"terima kasih pak  yg sudah membuat sejahtera Rakyat Tiongkok.
di Indonesia banyak pabrik bangkrut, PHK, yo nda tau koq tanya saya.",0,0,0,98
@AminSumantoslow,2024-09-24-14:49:13,"Terima kasih pak Jokowi, rakyat makmur, ditunggu bansos berikutnya",0,0,1,138
@rokok_indonesia,2024-09-24-14:31:37,"Dear Pak  
Hitung-hitungan Roki, penerimaan negara masuk kira2 Rp 213,8 Triliun dari cukai rokok Indonesia. Itu baru penerimaan 2023, belum dihitung tahun-tahun sebelumnya dan tahun ini. Jika masih kurang, masih ada PPN dan pajak lainnya dari rokok pak. Sekian terima kasih",1,8,88,8895
@DasarKita,2024-09-24-14:25:05,"Terima kasih Pak Presiden  yang kami hormati ... terus kerja, kerja, kerja  ketika akhir periode II tinggal kurang dari satu purnama ...takzim, sehat selalu bersama Ibu Negara Iriana, anak, mantu, cucu ...Presiden Jokowi resmikan injeksi bauksit perdana Smelter Grade Alumina Refinery di Kalbar: ANTARA FOTO/Jessica Wuysang/foc.

Lihat selengkapnya:",0,0,0,11
@Monikanihil,2024-09-24-14:18:30,"mahasiswa, ingin mengucapkan terima kasih kepada Pak Jokowi atas dedikasi dan pengabdiannya selama 10 tahun ini. Kami siap mendukung Presiden terpilih agar visi dan misi pembangunan dapat terus berjalan demi kesejahteraan bangsa.",0,0,0,9
@Monikanihil,2024-09-24-14:00:38,"Capaian pembangunan nyata, ekonomi makin kuat. Terima kasih, Pak Jokowi!#TerimaKasihPakJokowi #KerjaNyataJokowi #JokowiMerakyat #JokowiBerdedikasi #KaryaNyata #IndonesiaMaju #IndonesiaSentris",0,0,0,5
@PesonaNegeriku2,2024-09-24-13:45:23,Ucapan Terima Kasih Sekretaris KNPI Kab. Teluk Wondama Kepada Presiden Jokowi,0,0,0,25
@Monikanihil,2024-09-24-13:42:17,"Alutsista makin canggih, pertahanan Indonesia makin kuat! Terima kasih, Pak Jokowi!#TerimaKasihPakJokowi #KerjaNyataJokowi #JokowiMerakyat #JokowiBerdedikasi #KaryaNyata",0,0,0,7
@ChovaMelians26,2024-09-24-13:37:08,"Ibu Iriana Joko Widodo (Jokowi) Mengucapkan Pamit Sebagai Ibu Negara.Dia Meminta Maaf Jika Ada Kesalahan Selama 10 Tahun Mendampingi Presiden Jokowi.

""Saya Mengucapkan Terima KasihMaaf Lahir-Batin Untuk Semuanya.Sukses Jakarta Untuk Indonesia,""",1,1,3,270
@Monikanihil,2024-09-24-13:26:33,"Akses ke wilayah 3T sekarang makin mudah! Terima kasih Pak Jokowi, pembangunan yang nyata terasa!#TerimaKasihPakJokowi #KerjaNyataJokowi #JokowiMerakyat #JokowiBerdedikasi #KaryaNyata",0,0,0,4
@Boc0raluss,2024-09-24-13:17:28,Ucapan terima kasih untuk Presiden Jokowi atas komitmen dan capaian pembangunan yang telah berdampak secara masif terhadap kemajuan perekonomian RI. Selanjutnya mari mendukung masa transisi guna mendorong kelanjutan pembangunan di masa mendatang. #TerimaKasihPakJokowi,0,0,0,7
@ErikaHamka,2024-09-24-13:14:49,Ketua BMP RI : Terima Kasih Pak Jokowi...#TerimaKasihPakJokowi#KerjaNyataJokowi#JokowiMerakyat#JokowiBerdedikasi#KaryaNyata#IndonesiaMaju#IndonesiaSentris,0,0,1,9
@jawasentris,2024-09-24-13:14:25,"Jika kamu mudah meneteskan airmata karena orang lain, pasti jiwamu penuh dengan kebahagian. Terima kasih pak  ",0,0,0,14
@EkasariLiliput,2024-09-24-12:58:56,"Terima kasih untuk 10 tahun yang penuh dedikasi mendampingi bapak Jokowi, sehat selalu ibu ",0,0,0,886
@ErikaHamka,2024-09-24-12:58:33,Terima Kasih Bapak Presiden Jokowi #TerimaKasihPakJokowi#KerjaNyataJokowi#JokowiMerakyat#JokowiBerdedikasi#KaryaNyata,0,0,1,7
@Danikashang,2024-09-24-12:04:34,"Jokowi from Kodiang, KedahTerima kasih pak jokowi kamu telah menjadi president Indonesia Dan membanggakan nama Malaysia ",0,0,0,20
@agustianalief03,2024-09-24-12:03:06,"Terima kasih, Jokowi! Selama 10 tahun pemerintahan, transformasi infrastruktur, terutama jalan tol, telah meningkatkan konektivitas dan mendorong pertumbuhan ekonomi.#TerimaKasihJokowi#InfrastrukturBerkelanjutan#PembangunanMerata#MasaDepanBersama#KonektivitasEkonomi",0,0,0,4
@dejananakindo,2024-09-24-12:02:39,"Terima kasih udah jilat saya, kata jokowi untuk mu",0,0,0,10
@zahraproduction,2024-09-24-11:54:06,Terima kasih pak jokowi...untuk hutang negara sampai ribuan triliun ,0,0,0,7
@ClaraPu19417438,2024-09-24-11:47:24,Terima Kasih Presiden Jokowi10 Tahun Pengabdian membawa kemajuan,0,0,0,14
@ClaraPu19417438,2024-09-24-11:47:13,Terima Kasih Presiden JokowiKemajuan Indonesia saat ini bukti kerja nyata,0,0,0,14
@NKRI_17081945,2024-09-24-11:13:34,Presiden  meresmikan Smelter PT. Freeport Indonesia di Gresik. Sebuah perjuangan panjang bangsa Indonesia untuk mendapatkan hak atas kekayaan alamnya sendiri . Terima kasih Pak ,0,0,9,302
@HaloloSeve46051,2024-09-24-10:59:59,"Terima kasih Pak  
Sehat selalu ya PakHilirisasi industri adalah kunci transformasi ekonomi Indonesia dari yang bergantung pada konsumsi domestik menjadi ekonomi berbasis produksi. Hari ini, saya meresmikan smelter tembaga dan pemurnian logam mulia PT Amman Mineral Internasional Tbk sebagai langkah untuk meningkatkan",0,0,0,24
@napuamanda,2024-09-24-10:57:11,R.D. Fransiskus K. Manu (Sekertaris FKUB NTT/Perwakilan Agama Katolik) mengucapkan terimakasih kepada Paka Jokowi yang selama memimpin sudah memperhatikan masyarakat NTT#TerimaKasihJokowi,0,0,1,31
@JohnySumual,2024-09-24-10:36:16,terima kasih pak Jokowi,0,0,0,7
@tribunpontianak,2024-09-24-10:23:14,"Jokowi ke Pasar Mawar Pontianak, Yel-yel Terima Kasih Bapak Jokowi Menggema  #VideoViral #GibranKaesangTidakJujur Sekretaris Ilham Habibie Anak SMA Papua Jawa Barat Kalimantan Barat Smelter Mempawah Gibran Kaesang Bobby",2,1,1,1226
@AdielGhani_,2024-09-24-09:56:27,"Dari desa hingga kota, program-program pemerintahan Jokowi telah mengurangi kesenjangan dan mempercepat pembangunan. Terima kasih atas visi dan kepemimpinan Anda! Mari kita teruskan kemajuan ini bersama. #TerimaKasihPakJokowi #IndonesiaMaju",0,0,0,2
@Bocor_k4nan,2024-09-24-09:21:53,"indonesia kaya akan SDA tp sayang masih byk Rakyat yg MISKIN pendidikan RENDAH, Biaya HIDUP MAHAL.. TERIMA KASIH PAK Sdh memberitahu kalo INDONESIA KAYA RAYA.",0,0,0,58
@SeriDianawati,2024-09-24-08:56:13,"10tahun Jokowi memimpin utang menumpuk,alam dirusak,laut pasir mau di jual ,PHK,pengangguran meningkat ,terima kasih pak Mul10 tahun pemerintahan Jokowi telah membawa perubahan signifikan yang menggerakkan Indonesia menuju masa depan yang lebih maju.
Banyak aspek pembangunan yang merata sudah dirasakan manfaatnya oleh masyarakat Indonesia. ",0,0,4,163
@rikywolf444,2024-09-24-08:42:38,"Di era pemerintahan Presiden Jokowi, Provinsi NTT telah mengalami kemajuan signifikan dalam berbagai bidang. Pembangunan infrastruktur, penurunan tingkat kemiskinan, pengembangan pariwisata, dan peningkatan kesejahteraan masyarakat. Terima kasih Pak Jokowi!",0,0,1,13
@riharis162,2024-09-24-08:09:30,Alhamdulillah Terima kasih bpk Presiden Semoga bpk  senantiasa di jauhkan dari segala bentuk kejelekan.,0,0,0,27
@lathiuz,2024-09-24-07:23:42,"Terima kasih Jokowi, Terima kasih Nadiem.",0,0,0,37
@riharis162,2024-09-24-07:07:03,Alhamdulillah Terima kasih ,0,0,0,11
@RudiBudiman80,2024-09-24-06:29:27,Terima kasih Pak Jokowi selama 10 tahun ini buzer penguasa tumbuh subur di nusantara,0,0,0,11
@AriskaPutraS,2024-09-24-06:13:46,"Terima kasih  , kamu sudah membuat para penjilat dan penyembahmu banyak yg pitar pura2 bahagia.",0,0,1,7
@Alentalib,2024-09-24-06:09:09,Pak JOKOWI PRESIDEN terbaik Dan tersukses sepanjang sejarah Indonesia merdeka. Terima kasih Pak JOKOWI.,0,0,0,15
@presideninsyaf,2024-09-24-05:56:59,"Terima kasih Pak Jokowi sudah meninggalkan Hutang 8300 T dan Rupiah yg menguat. Sembako murah, listrik murah, pajak yg rendah, Esemka mobil idaman.",1,0,1,37
@ngekaoo98_owei,2024-09-24-05:51:44,akhirnya  terima kasih pak Jokowi ,0,0,0,15
@chalistarano,2024-09-24-02:50:03,"Kepada Yth. Bapak Presiden  

Saya Ketua Geomaritim  pimpinan Ketua Umum  . Saya mengucapkan terima kasih atas perhatian dan nasionalisme bapak Presiden  atas respon terhadap dinamika ekspor pasir Laut.

Alasan  ekspor pasir laut,",0,0,0,39
@agus_abdul62134,2024-09-24-01:25:24,"Terima kasih PK Prabowo yg SDH banyak belajar dari PK Jokowi. 
Coba JK kemaren blajarnya KPD pendukungnya yg di 2014 & 2019 lumpuh bebeknyaTerimakasih Jokowi sdh memenangkan Prabowo,mudah2an Presiden Prabowo tdk seperti Mulyono.",1,0,0,5
@agus_abdul62134,2024-09-24-01:01:47,"Terima kasih PK Jokowi, engkau adalah anugerah buat kami rakyat Indonesia. Merdeka!!!DIANTARA YANG SERBA PALSU
YANG MENJADI MOMOK PALING MENAKUTKAN
ADALAH PRESIDEN PALSU#GibranKaesangTidakJujur#GibranKaesangTidakJujur",0,0,0,1
@indonesia_r11,2024-09-23-22:28:45,"Terima kasih banyak Presiden Jokowi, atas komitmen dan capaian pembangunan yang telah berdampak secara masif terhadap kemajuan perekonomian RI.#TerimaKasihPakJokowi #IndonesiaSentris #PrestasiJokowi #JokowiBerdedikasi #IndonesiaMaju #PrabowoGibran #IndonesiaEmas2045",0,0,0,17
@indonesia_r11,2024-09-23-22:24:58,"Terima kasih banyak Presiden Jokowi, atas komitmen dan capaian pembangunan yang telah berdampak secara masif terhadap kemajuan perekonomian RI. #TerimaKasihPakJokowi #IndonesiaSentris #PrestasiJokowi #JokowiBerdedikasi #IndonesiaMaju  #PrabowoGibran #IndonesiaEmas2045",0,0,0,12
@ade_lesmana78,2024-09-23-21:51:50,"Terima kasih pa jokowi, sudah menurunkan kehebatan pemikiran kepada rakyat... 
Dengan motivasi kerja. Kerja dan kerja.. Agar rakyat bergerak secara fisik membantu bapak menyelesaikan hutang negara dibayar pajak rakyat....",0,1,0,122
@HanyaaKataa_,2024-09-23-21:07:42,"TERIMAKASIH PAK JOKOWIPercaya penuh kepemimpinan pak prabowo 5th kedepan.

kita jgn menutup mata atas apa yang sudah di lakukan pak jokowi untuk bangsa dan negara ini dengan baik.#TerimaKasihJokowi #TerimaKasihPresidenJokowiTERIMAKASIH PAK JOKOWI#TerimaKasihPakJokowi #TerimaKasihPakJokoWidodo",0,0,0,23
@SotoAyam1970,2024-09-23-20:52:48,"terima kasih pak  sdh merusak hutan di merauke, terima kasih sdh merusak ekosistem. terima kasih pak  , alam punya caranya sendiri menghukum manusia yg serakah",1,0,5,281
@StefanAntonio__,2024-09-23-19:31:37,"Yang bener itu KKB terkending kencing
waktu Jokowi mendarat di Papua
dan Ancam akan masuk utan sendiri
buat bebasin Pilot Susi Air

Hidup Jokowi .. Terima Kasih Jokowi",77,12,238,81189
@OnlyA56810,2024-09-23-19:07:56,"Iya. Terima kasih sudah semakin mempersulit rakyatmu sendiri.
Ingat...
Kalo kamu buat kebijakan tidak pro rakyat, dan cendrung menguntungkan golongan anda, kami akan tuntut kalian di akherat..",0,0,0,16
@theharamagic,2024-09-23-18:56:05,Terima kasih buat para pelatih yang udah ngasih support terbaik buat atlet kita. Kalian keren!,0,0,0,4
@Bungdony,2024-09-23-18:45:14,Terima kasih Pak Jokowi untuk 10 tahun yang membanggakan.proud of you Pak.,0,0,0,402
@PesonaNegeriku2,2024-09-23-18:23:03,"Terima kasih banyak Presiden Jokowi, atas komitmen dan capaian pembangunan yang telah berdampak secara masif terhadap kemajuan perekonomian RI.#TerimaKasihPakJokowi #KerjaNyata #IndonesiaSentris #PrestasiJokowi #JokowiBerdedikasi #IndonesiaMaju #KerjaNyataJokowi #PrabowoGibran",0,0,0,8
@rikywolf444,2024-09-23-18:18:53,"Pdt. Jehezkiel Gede (Anggota FKUB NTT Perwakilan Agama Kristen/PGI) mengucapkan terima kasih kepada Presiden Jokowi atas dedikasi dan perhatian selama 10 tahun kepemimpinannya yang telah membawa kemajuan signifikan bagi Provinsi NTT, terutama dalam infrastruktur dan pariwisata.",0,0,1,15
@JunaidiYudie,2024-09-23-17:37:17,Ke pak  gk kasih ucapan terima kasih jg bu? ,1,0,0,675
@tirianto789,2024-09-23-16:45:08,"Terima kasih p jokowi harga beras naik, obat  dan dokter mahal, sekolah magal.. dollar dr 11rb jmn sby jd 16rb, upah buruh UMR jmn SBY tiap bln ada lbh bisa nabung skrg cm 15 hari ngutang kasbon.. bensin gak ad lg yg 7rb.. 

Jaman jokowi cm buzzer yg untung..",0,0,0,74
@GraciaZaza,2024-09-23-16:27:32,"Terima kasih banyak Presiden Jokowi, atas komitmen dan capaian pembangunan yang telah berdampak secara masif terhadap kemajuan perekonomian RI.",0,0,0,9
@GraciaZaza,2024-09-23-16:16:09,"Hal ini menunjukkan bahwa kinerja Presiden Jokowi selama ini bersifat menyeluruh bagi seluruh bangsa. Terima kasih Pak Jokowi, atas kerja nyata dan dedikasi penuh untuk Indonesia.",0,0,0,8
@posaktualcom,2024-09-23-16:15:37,"Katakan Terima Kasih untuk Jokowi, Tapi Tidak untuk Mulyono",0,0,0,8
@Titik__R,2024-09-23-16:01:38,"Terima kasih Pak Jokowi, atas kerja nyata dan dedikasi penuh untuk Indonesia.#TerimaKasihPakJokowi #KerjaNyata  #IndonesiaSentris #PrestasiJokowi #JokowiBerdedikasi #IndonesiaMaju #KerjaNyataJokowi",0,0,5,11
@CintyaKirana32,2024-09-23-16:00:04,"Terima kasih, Pak Jokowi, atas kebijakan yang mendorong inovasi dan kemajuan teknologi di Indonesia. #terimakasihJokowi #NusantaraMajuIndonesiaMaju #IndonesiaMaju",0,0,0,19
@TitahPandita,2024-09-23-15:59:53,"Terima kasih banyak Presiden Jokowi, atas komitmen dan capaian pembangunan yang telah berdampak secara masif terhadap kemajuan perekonomian RI. #TerimaKasihPakJokowi #KerjaNyata  #IndonesiaSentris #PrestasiJokowi #JokowiBerdedikasi #IndonesiaMaju #KerjaNyataJokowi",0,0,0,7
@IrihamYauna,2024-09-23-15:59:20,"Terima kasih banyak Presiden Jokowi, atas komitmen dan capaian pembangunan yang telah berdampak secara masif terhadap kemajuan perekonomian RI. Selanjutnya, mari mendukung masa transisi guna mendorong kelanjutan pembangunan di masa mendatang. #TerimaKasihPakJokowi #KerjaNyata",0,0,0,7
@ZAMRIEDGN,2024-09-23-15:55:46,"Terima kasih banyak Presiden Jokowi, atas komitmen dan capaian pembangunan yang telah berdampak secara masif terhadap kemajuan perekonomian RI.#TerimaKasihPakJokowi #KerjaNyata  #IndonesiaSentris #PrestasiJokowi #JokowiBerdedikasi #IndonesiaMaju #KerjaNyataJokowi #PrabowoGibran",0,0,0,7
@ManassaDaeng,2024-09-23-15:48:34,"Terima kasih Pak Jokowi, pengangguran makin meningkat..
ekonomi meroket?",0,0,1,39
@kusumaputri9898,2024-09-23-15:23:24,"Terima kasih banyak Presiden Jokowi,komitmen dan capaian pembangunan yang telah berdampak terhadap kemajuan perekonomian RI. #TerimaKasihPakJokowi #KerjaNyata  #IndonesiaSentris #PrestasiJokowi #JokowiBerdedikasi #IndonesiaMaju #KerjaNyataJokowi #PrabowoGibran #IndonesiaEmas2045",0,0,1,11
@DivHumas_Polri,2024-09-23-15:06:00,"Keberhasilan pembebasan Pilot Philip adalah hasil dari dedikasi, kerja keras, dan keberanian luar biasa dari seluruh personel TNI-Polri. Kami mengucapkan terima kasih kepada semua pihak yang telah memberikan dukungan penuh, baik dari masyarakat maupun rekan-rekan institusi",0,0,0,75
@DivHumas_Polri,2024-09-23-15:05:16,"Keberhasilan pembebasan sandera ini adalah hasil dari dedikasi, kerja keras, dan keberanian luar biasa dari seluruh personel TNI-Polri. Kami mengucapkan terima kasih kepada semua pihak yang telah memberikan dukungan penuh, baik dari masyarakat maupun rekan-rekan institusi",0,0,0,60
@DivHumas_Polri,2024-09-23-15:03:54,Keberhasilan ini adalah cerminan dari komitmen kami untuk selalu berada di garda terdepan dalam melindungi masyarakat dan menjaga keamanan negara. Terima kasih kepada anggota TNI-Polri yang tergabung dalam Ops Paro dan Damai Cartenz yang telah berkolaborasi dengan baik dalam,0,0,0,46
@backproperties,2024-09-23-15:00:45,Terima kasih Presiden Jokowi atas dedikasi dan capaian pembangunan yang telah berdampak masif terhadap kemajuan perekonomian RI. #TerimaKasihPakJokowi #IndonesiaSentris #PrestasiJokowi #JokowiBerdedikasi #IndonesiaMaju #KerjaNyataJokowi #PrabowoGibran #IndonesiaEmas2045,0,0,0,16
@jordi_danny,2024-09-23-14:56:05,Kepala lingkungan Tebing tinggi mengucapkan terima kasih kepada Pak Jokowi atas kinerja selama ini,0,0,1,8
@DivHumas_Polri,2024-09-23-14:55:37,Keberhasilan anggota TNI-Polri yang tergabung dalam Ops Paro dan Damai Cartenz pembebasan Pilot Philip merupakan bukti nyata bahwa TNI dan Polri selalu siap siaga dalam menjaga keamanan dan melindungi masyarakat. Terima kasih kepada masyarakat yang memberikan dukungan dan doa.,0,0,0,59
@Nndraee07,2024-09-23-14:52:41,Terima kasih  atas program memiskinkan rakyat dg merata n menyeluruh yg krn kemiskinannya rakyat jd biadab,1,1,1,69
@DintarSyahdu,2024-09-23-14:52:09,"Ucapan terima kasih dari Masyarakat John Itlay (Anggota DPRD Yalimo 2020 - 2024) kepada Presiden Jokowi karena telah membawa perubahan di Papua selama 1 Dekade masa kepemimpinan, serta dukungan untuk pemerintahan selanjutnya #Jokowi #papua #indonesia #prabowo #nkri",0,0,1,41
@KumalaSari0447,2024-09-23-14:46:39,Terima kasih Presiden Jokowi Atas Segala Capaian yang telah diraih.,0,0,0,18
@DivHumas_Polri,2024-09-23-14:45:09,"Atas nama Polri, kami mengucapkan terima kasih yang sebesar-besarnya atas dukungan dan apresiasi yang diberikan terkait upaya pembebasan pilot Philip. Keberhasilan ini adalah hasil kerja sama yang solid antara Polri, TNI, dan seluruh pihak yang terlibat. Kami berkomitmen untuk",0,0,0,43
@DintarSyahdu,2024-09-23-14:36:07,"Ucapan terima kasih dari Masyarakat Papua Frids Samuel Afrayan (Ketua BMP RI Kab. Biak Numfor) kepada Presiden Jokowi selama 1 Dekade masa kepemimpinan karena telah membawa perubahan di Papua, serta dukungan untuk pemerintahan selanjutnya #Jokowi #papua #indonesia #prabowo #nkri",0,0,0,42
@jordi_danny,2024-09-23-14:34:51,Terima kasih Pak Jokowi atas pengabdiannya,0,0,1,6
@agustianalief03,2024-09-23-14:32:32,"Hal ini menunjukkan bahwa kinerja Presiden Jokowi selama ini bersifat menyeluruh bagi seluruh bangsa. Terima kasih Pak Jokowi, atas kerja nyata dan dedikasi penuh untuk Indonesia. #TerimaKasihPakJokowi #KerjaNyata",0,0,0,3
@Indah05209372,2024-09-23-14:31:13,"Terima kasih banyak Presiden Jokowi, atas komitmen dan capaian pembangunan yang telah berdampak secara masif terhadap#TerimaKasihPakJokowi #KerjaNyata  #IndonesiaSentris #PrestasiJokowi #JokowiBerdedikasi #IndonesiaMaju #KerjaNyataJokowi #PrabowoGibran #IndonesiaEmas2045",0,0,1,7
@agustianalief03,2024-09-23-14:29:39,"Terima kasih banyak Presiden Jokowi, atas komitmen dan capaian pembangunan yang telah berdampak secara masif terhadap kemajuan perekonomian RI. 
 #JokowiBerdedikasi #IndonesiaMaju",0,0,0,2
@ClaraPu19417438,2024-09-23-14:18:25,Terima Kasih Presiden Jokowi,0,0,0,10
@Adv_ERAT,2024-09-23-14:09:41,"terima kasih      

CC: Bapak Presiden Republik Indonesia Ir.    Sosok Masriwati, ASN Eselon 3 yang Viral Karena Diduga Larang Jemaat Kristen Beribadah di Rumah. https://kilat.com/nasional/84413593328/sosok-masriwati-asn-eselon-3-yang-viral-karena-diduga-larang-jemaat-kristen-beribadah-di-rumah…",0,0,0,19
